Breakfast,Assorted Donuts,213.77,2.47,23.91,12.17,false,true,false,false
Breakfast,Apple Turnover,225.46,3.78,32.14,9.14,false,true,false,false
Breakfast,Chocolate Chip Banana Nut Bread,367.18,3.67,67.44,10.25,false,true,false,false
Breakfast,Chocolate Croissant,202.96,4.51,25.37,9.58,false,true,false,false
Breakfast,Coffee Cake,130.02,1.57,17.93,6.01,false,true,false,false
Breakfast,Cheese Omelet,177.24,13.09,1.00,12.97,false,true,true,false
Breakfast,Assorted Veggie Toppings,35.02,2.56,7.05,0.31,false,false,true,true
Breakfast,Bacon,140.00,8.00,0,12.00,false,false,true,false
Breakfast,Sliced Ham,70.00,10.00,1.00,3.00,false,false,true,false
Breakfast,Sliced Turkey,50.62,11.14,1.01,1.01,false,false,true,false
Breakfast,Breakfast Potatoes,193.49,2.59,25.83,8.38,false,false,true,true
Breakfast,Biscuits,113.40,2.13,12.76,6.38,false,true,false,false
Breakfast,Old Fashioned Oatmeal,148.66,4.96,26.76,2.97,false,false,false,true
Breakfast,Pork Sausage Gravy,82.36,3.01,5.76,5.29,false,false,true,false
Breakfast,Quaker Grits,103.50,2.39,23.09,0.40,false,false,false,true
Breakfast,Tofu Florentine,116.68,8.96,4.03,6.84,false,false,true,true
Breakfast,Bacon,140.00,8.00,0,12.00,false,false,true,false
Breakfast,Scrambled Eggs,156.60,10.87,0.60,11.78,false,true,true,false
Breakfast,Grilled Ham Steak,56.70,7.94,0.57,2.83,false,false,true,false
Breakfast,Veggie Sausage Patties,194.00,24.00,6.00,8.00,false,true,false,false
Breakfast,Breakfast Potatoes,193.49,2.59,25.83,8.38,false,false,true,true
Breakfast,Buttermilk Pancakes,102.65,2.64,19.14,1.98,false,true,false,false
Breakfast,100% Apple Juice,110.00,0,28.00,0,false,false,true,true
Breakfast,100% Cranberry Juice,140.00,0,36.00,0,false,false,true,true
Breakfast,100% Orange Juice,120.00,0,31.00,0,false,false,true,true
Breakfast,Chocolate Milk,177.50,8.10,31.50,2.50,false,true,true,false
Breakfast,Chocolate Soymilk,120.00,5.00,19.00,3.00,false,false,true,true
Breakfast,Lactose Free Milk,90.00,8.00,12.00,0,false,true,true,false
Breakfast,Reduced Fat Milk,122.00,8.05,11.71,4.83,false,true,true,false
Breakfast,Skim Milk,83.30,8.26,12.15,0.20,false,true,true,false
